frame.encap_type,frame.time_epoch,frame.len,frame.cap_len,eth.src,eth.dst,ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,srcport,dstport,length,checksum,quic
1,1644570377.215985,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a32,0x00,0,0,0,0,57,6,0xbe7d,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xb8ad,0
1,1644570377.215986,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a33,0x00,0,0,0,0,57,6,0xbe7c,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x0dc3,0
1,1644570377.215986,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a34,0x00,0,0,0,0,57,6,0xbe7b,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x011e,0
1,1644570377.215986,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a35,0x00,0,0,0,0,57,6,0xbe7a,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x047d,0
1,1644570377.215987,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a36,0x00,0,0,0,0,57,6,0xbe79,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x8c08,0
1,1644570377.215987,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a37,0x00,0,0,0,0,57,6,0xbe78,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xedca,0
1,1644570377.215987,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a38,0x00,0,0,0,0,57,6,0xbe77,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xcbe7,0
1,1644570377.215988,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a39,0x00,0,0,0,0,57,6,0xbe76,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x7ff6,0
1,1644570377.215988,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a3a,0x00,0,0,0,0,57,6,0xbe75,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xde10,0
1,1644570377.215988,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a3b,0x00,0,0,0,0,57,6,0xbe74,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x20c4,0
1,1644570377.215989,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a3c,0x00,0,0,0,0,57,6,0xbe73,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x80bd,0
1,1644570377.215989,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a3d,0x00,0,0,0,0,57,6,0xbe72,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x5437,0
1,1644570377.215989,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a3e,0x00,0,0,0,0,57,6,0xbe71,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x8c13,0
1,1644570377.216048,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xa739,192.168.0.103,142.250.67.129,52,0x00,62527,443,32,0x1f65,0
1,1644570377.216071,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xa739,192.168.0.103,142.250.67.129,52,0x00,62527,443,32,0xe364,0
1,1644570377.216082,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xa739,192.168.0.103,142.250.67.129,52,0x00,62527,443,32,0xd87b,0
1,1644570377.216257,77,77,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x4081,0x00,0,0,0,0,64,17,0xa65f,192.168.0.103,142.250.67.196,63,0x00,55366,443,43,0x3710,1
1,1644570377.216271,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xad1e,0x00,0,0,0,0,64,17,0x39c4,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x15b0,1
1,1644570377.216308,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x6f9f,0x00,0,0,0,0,64,17,0x7743,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0xa736,1
1,1644570377.216361,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xa739,192.168.0.103,142.250.67.129,52,0x00,62527,443,32,0xd668,0
1,1644570377.22629,1078,1078,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xb0e2,192.168.0.103,192.111.4.109,1064,0x02,62261,443,32,0xc130,0
1,1644570377.237944,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a3f,0x00,0,0,0,0,57,6,0xbe70,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x109c,0
1,1644570377.237945,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a40,0x00,0,0,0,0,57,6,0xbe6f,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x90fb,0
1,1644570377.237945,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a43,0x00,0,0,0,0,57,6,0xbe6c,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xa157,0
1,1644570377.237945,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a44,0x00,0,0,0,0,57,6,0xbe6b,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x51c9,0
1,1644570377.238037,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xa739,192.168.0.103,142.250.67.129,52,0x00,62527,443,32,0xc026,0
1,1644570377.238083,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a45,0x00,0,0,0,0,57,6,0xbe6a,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xebfc,0
1,1644570377.238084,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a46,0x00,0,0,0,0,57,6,0xbe69,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x09c4,0
1,1644570377.238136,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xa739,192.168.0.103,142.250.67.129,52,0x00,62527,443,32,0xb511,0
1,1644570377.238166,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a47,0x00,0,0,0,0,57,6,0xbe68,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xe6b1,0
1,1644570377.238166,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a48,0x00,0,0,0,0,57,6,0xbe67,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x9379,0
1,1644570377.238225,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xa739,192.168.0.103,142.250.67.129,52,0x00,62527,443,32,0xa9fc,0
1,1644570377.238461,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a49,0x00,0,0,0,0,57,6,0xbe66,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x2676,0
1,1644570377.238462,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a4a,0x00,0,0,0,0,57,6,0xbe65,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xd08e,0
1,1644570377.238462,1287,1287,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa926,142.250.67.196,192.168.0.103,1273,0x00,443,55366,1253,0x3cc5,1
1,1644570377.238463,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x1ce2,1
1,1644570377.238615,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0014,0x00,0,0,0,0,64,17,0xe6ce,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x51fc,1
1,1644570377.238661,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xa739,192.168.0.103,142.250.67.129,52,0x00,62527,443,32,0x9ee7,0
1,1644570377.238762,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x4267,1
1,1644570377.238763,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0xf54b,1
1,1644570377.238764,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a4b,0x00,0,0,0,0,57,6,0xbe64,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x5e25,0
1,1644570377.238764,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a4c,0x00,0,0,0,0,57,6,0xbe63,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x9cec,0
1,1644570377.238765,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a4d,0x00,0,0,0,0,57,6,0xbe62,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x02d5,0
1,1644570377.238765,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a4e,0x00,0,0,0,0,57,6,0xbe61,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x8ae1,0
1,1644570377.238766,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x9d28,1
1,1644570377.238766,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x0773,1
1,1644570377.238767,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x4943,1
1,1644570377.238767,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0xa1d6,1
1,1644570377.238767,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a4f,0x00,0,0,0,0,57,6,0xbe60,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x2e37,0
1,1644570377.238768,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a50,0x00,0,0,0,0,57,6,0xbe5f,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xa68a,0
1,1644570377.238768,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a51,0x00,0,0,0,0,57,6,0xbe5e,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x927f,0
1,1644570377.238769,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a52,0x00,0,0,0,0,57,6,0xbe5d,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x4110,0
1,1644570377.238769,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x67a3,1
1,1644570377.238769,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0xfb2d,1
1,1644570377.23877,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a55,0x00,0,0,0,0,57,6,0xbe5a,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x3ced,0
1,1644570377.23877,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a56,0x00,0,0,0,0,57,6,0xbe59,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xa1e5,0
1,1644570377.238771,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x654b,1
1,1644570377.238771,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0xda66,1
1,1644570377.238875,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x4fc9,0x00,0,0,0,0,64,17,0x9719,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x5a5d,1
1,1644570377.238945,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x987d,0x00,0,0,0,0,64,17,0x4e65,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0xe540,1
1,1644570377.238947,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xfe85,0x00,0,0,0,0,64,17,0xe85c,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0xea8a,1
1,1644570377.239029,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xed73,0x00,0,0,0,0,64,17,0xf96e,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0xcc69,1
1,1644570377.239094,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x61f6,0x00,0,0,0,0,64,17,0x84ec,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0xfcc1,1
1,1644570377.239136,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xa739,192.168.0.103,142.250.67.129,52,0x00,62527,443,32,0x677b,0
1,1644570377.258079,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a57,0x00,0,0,0,0,57,6,0xbe58,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x64d2,0
1,1644570377.264656,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xe82e,0x00,0,0,0,0,64,17,0xfeb3,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0xa4c7,1
1,1644570377.26573,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a58,0x00,0,0,0,0,57,6,0xbe57,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x5d2b,0
1,1644570377.26573,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a59,0x00,0,0,0,0,57,6,0xbe56,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x7f36,0
1,1644570377.265731,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0xdef9,1
1,1644570377.265731,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a5a,0x00,0,0,0,0,57,6,0xbe55,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x3292,0
1,1644570377.265731,523,523,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xac22,142.250.67.196,192.168.0.103,509,0x00,443,55366,489,0xb6cc,1
1,1644570377.265732,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a5b,0x00,0,0,0,0,57,6,0xbe54,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xd1d4,0
1,1644570377.265732,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a5c,0x00,0,0,0,0,57,6,0xbe53,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x76ad,0
1,1644570377.265732,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a5d,0x00,0,0,0,0,57,6,0xbe52,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x3234,0
1,1644570377.265733,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a5e,0x00,0,0,0,0,57,6,0xbe51,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x4983,0
1,1644570377.265733,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a5f,0x00,0,0,0,0,57,6,0xbe50,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xb44f,0
1,1644570377.265733,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a60,0x00,0,0,0,0,57,6,0xbe4f,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x6f6b,0
1,1644570377.265734,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a61,0x00,0,0,0,0,57,6,0xbe4e,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x6355,0
1,1644570377.265734,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a62,0x00,0,0,0,0,57,6,0xbe4d,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xf289,0
1,1644570377.265734,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a63,0x00,0,0,0,0,57,6,0xbe4c,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xe4ba,0
1,1644570377.265735,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a64,0x00,0,0,0,0,57,6,0xbe4b,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x3c3d,0
1,1644570377.265735,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a65,0x00,0,0,0,0,57,6,0xbe4a,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x515d,0
1,1644570377.265735,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a66,0x00,0,0,0,0,57,6,0xbe49,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x7bbc,0
1,1644570377.265736,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a67,0x00,0,0,0,0,57,6,0xbe48,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xf69e,0
1,1644570377.265736,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a68,0x00,0,0,0,0,57,6,0xbe47,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x709c,0
1,1644570377.265736,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a6e,0x00,0,0,0,0,57,6,0xbe41,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x4495,0
1,1644570377.265737,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a6f,0x00,0,0,0,0,57,6,0xbe40,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x2a3f,0
1,1644570377.265737,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a70,0x00,0,0,0,0,57,6,0xbe3f,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xbeaf,0
1,1644570377.265737,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a71,0x00,0,0,0,0,57,6,0xbe3e,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x91de,0
1,1644570377.265738,1285,1285,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa928,142.250.67.196,192.168.0.103,1271,0x00,443,55366,1251,0x8443,1
1,1644570377.265738,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x9de3,1
1,1644570377.265739,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0xc9a0,1
1,1644570377.265739,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0xc717,1
1,1644570377.265739,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x2ed1,1
1,1644570377.26574,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x333c,1
1,1644570377.26574,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x0cb8,1
1,1644570377.26574,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x9804,1
1,1644570377.265741,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x59c7,1
1,1644570377.265812,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xa739,192.168.0.103,142.250.67.129,52,0x00,62527,443,32,0xef53,0
1,1644570377.265894,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xdb02,0x00,0,0,0,0,64,17,0x0be0,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0xfbc6,1
1,1644570377.265938,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xa16c,0x00,0,0,0,0,64,17,0x4576,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x44dc,1
1,1644570377.265983,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x82fc,0x00,0,0,0,0,64,17,0x63e6,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0xcb44,1
1,1644570377.265999,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xd277,0x00,0,0,0,0,64,17,0x146b,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0xa8a0,1
1,1644570377.266072,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x718c,0x00,0,0,0,0,64,17,0x7556,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0xaaac,1
1,1644570377.266124,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xa739,192.168.0.103,142.250.67.129,52,0x00,62527,443,32,0xed82,0
1,1644570377.291023,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x2f7f,1
1,1644570377.291205,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x56c7,0x00,0,0,0,0,64,17,0x901b,192.168.0.103,142.250.67.196,61,0x00,55366,443,41,0x1d60,1
1,1644570377.296677,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x0f28,1
1,1644570377.296678,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x16e5,1
1,1644570377.296678,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a76,0x00,0,0,0,0,57,6,0xbe39,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x7b18,0
1,1644570377.296679,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a77,0x00,0,0,0,0,57,6,0xbe38,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xb5fa,0
1,1644570377.296679,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0xddfa,1
1,1644570377.29668,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0xb75f,1
1,1644570377.296682,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a78,0x00,0,0,0,0,57,6,0xbe37,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0x9895,0
1,1644570377.296682,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x2a79,0x00,0,0,0,0,57,6,0xbe36,142.250.67.129,192.168.0.103,1470,0x00,443,62527,32,0xcf3c,0
1,1644570377.296682,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x6e69,1
1,1644570377.296683,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa921,142.250.67.196,192.168.0.103,1278,0x00,443,55366,1258,0x66e6,1
